idx,name,type_cnt,label,img,type1,type2,species,height,weight,abilities,eggs,gender,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,total,Nor,Fir,Wat,Ele,Gra,Ice,Fig,Poi,Gro,Fly,Psy,Bug,Roc,Gho,Dra,Dar,Ste,Fai
570,Zorua,2,Zorua,https://img.pokemondb.net/artwork/large/zorua.jpg,Dark,,Tricky Fox Pokémon,0.7 m (2′04″),12.5 kg (27.6 lbs),Illusion,['Field'],"87.5% male, 12.5% female",40,65,40,80,40,65,330,1,1,1,1,1,1,2,1,1,1,0,2,1,½,1,½,1,2
570,Zorua,2,Hisuian Zorua,https://img.pokemondb.net/artwork/large/zorua-hisuian.jpg,Normal,Ghost,Spiteful Fox Pokémon,0.7 m (2′04″),12.5 kg (27.6 lbs),Illusion,['Field'],"87.5% male, 12.5% female",35,60,40,85,40,70,330,0,1,1,1,1,1,0,½,1,1,1,½,1,0,1,2,1,1
571,Zoroark,2,Zoroark,https://img.pokemondb.net/artwork/large/zoroark.jpg,Dark,,Illusion Fox Pokémon,1.6 m (5′03″),81.1 kg (178.8 lbs),Illusion,['Field'],"87.5% male, 12.5% female",60,105,60,120,60,105,510,1,1,1,1,1,1,2,1,1,1,0,2,1,½,1,½,1,2
571,Zoroark,2,Hisuian Zoroark,https://img.pokemondb.net/artwork/large/zoroark-hisuian.jpg,Normal,Ghost,Baneful Fox Pokémon,1.6 m (5′03″),73.0 kg (160.9 lbs),Illusion,['Field'],"87.5% male, 12.5% female",60,105,60,120,60,105,510,0,1,1,1,1,1,0,½,1,1,1,½,1,0,1,2,1,1
572,Minccino,1,Minccino,https://img.pokemondb.net/artwork/large/minccino.jpg,Normal,,Chinchilla Pokémon,0.4 m (1′04″),5.8 kg (12.8 lbs),Cute Charm | Technician | Skill Link,['Field'],"25% male, 75% female",55,50,40,40,40,75,300,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
573,Cinccino,1,Cinccino,https://img.pokemondb.net/artwork/large/cinccino.jpg,Normal,,Scarf Pokémon,0.5 m (1′08″),7.5 kg (16.5 lbs),Cute Charm | Technician | Skill Link,['Field'],"25% male, 75% female",75,95,60,65,60,115,470,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
574,Gothita,1,Gothita,https://img.pokemondb.net/artwork/large/gothita.jpg,Psychic,,Fixation Pokémon,0.4 m (1′04″),5.8 kg (12.8 lbs),Frisk | Competitive | Shadow Tag,['Human-Like'],"25% male, 75% female",45,30,50,55,65,45,290,1,1,1,1,1,1,½,1,1,1,½,2,1,2,1,2,1,1
575,Gothorita,1,Gothorita,https://img.pokemondb.net/artwork/large/gothorita.jpg,Psychic,,Manipulate Pokémon,0.7 m (2′04″),18.0 kg (39.7 lbs),Frisk | Competitive | Shadow Tag,['Human-Like'],"25% male, 75% female",60,45,70,75,85,55,390,1,1,1,1,1,1,½,1,1,1,½,2,1,2,1,2,1,1
576,Gothitelle,1,Gothitelle,https://img.pokemondb.net/artwork/large/gothitelle.jpg,Psychic,,Astral Body Pokémon,1.5 m (4′11″),44.0 kg (97.0 lbs),Frisk | Competitive | Shadow Tag,['Human-Like'],"25% male, 75% female",70,55,95,95,110,65,490,1,1,1,1,1,1,½,1,1,1,½,2,1,2,1,2,1,1
577,Solosis,1,Solosis,https://img.pokemondb.net/artwork/large/solosis.jpg,Psychic,,Cell Pokémon,0.3 m (1′00″),1.0 kg (2.2 lbs),Overcoat | Magic Guard | Regenerator,['Amorphous'],"50% male, 50% female",45,30,40,105,50,20,290,1,1,1,1,1,1,½,1,1,1,½,2,1,2,1,2,1,1
578,Duosion,1,Duosion,https://img.pokemondb.net/artwork/large/duosion.jpg,Psychic,,Mitosis Pokémon,0.6 m (2′00″),8.0 kg (17.6 lbs),Overcoat | Magic Guard | Regenerator,['Amorphous'],"50% male, 50% female",65,40,50,125,60,30,370,1,1,1,1,1,1,½,1,1,1,½,2,1,2,1,2,1,1
579,Reuniclus,1,Reuniclus,https://img.pokemondb.net/artwork/large/reuniclus.jpg,Psychic,,Multiplying Pokémon,1.0 m (3′03″),20.1 kg (44.3 lbs),Overcoat | Magic Guard | Regenerator,['Amorphous'],"50% male, 50% female",110,65,75,125,85,30,490,1,1,1,1,1,1,½,1,1,1,½,2,1,2,1,2,1,1
580,Ducklett,1,Ducklett,https://img.pokemondb.net/artwork/large/ducklett.jpg,Water,Flying,Water Bird Pokémon,0.5 m (1′08″),5.5 kg (12.1 lbs),Keen Eye | Big Pecks | Hydration,"['Flying', 'Water 1']","50% male, 50% female",62,44,50,44,50,55,305,1,½,½,4,1,1,½,1,0,1,1,½,2,1,1,1,½,1
581,Swanna,1,Swanna,https://img.pokemondb.net/artwork/large/swanna.jpg,Water,Flying,White Bird Pokémon,1.3 m (4′03″),24.2 kg (53.4 lbs),Keen Eye | Big Pecks | Hydration,"['Flying', 'Water 1']","50% male, 50% female",75,87,63,87,63,98,473,1,½,½,4,1,1,½,1,0,1,1,½,2,1,1,1,½,1
582,Vanillite,1,Vanillite,https://img.pokemondb.net/artwork/large/vanillite.jpg,Ice,,Fresh Snow Pokémon,0.4 m (1′04″),5.7 kg (12.6 lbs),Ice Body | Snow Cloak | Weak Armor,['Mineral'],"50% male, 50% female",36,50,50,65,60,44,305,1,2,1,1,1,½,2,1,1,1,1,1,2,1,1,1,2,1
583,Vanillish,1,Vanillish,https://img.pokemondb.net/artwork/large/vanillish.jpg,Ice,,Icy Snow Pokémon,1.1 m (3′07″),41.0 kg (90.4 lbs),Ice Body | Snow Cloak | Weak Armor,['Mineral'],"50% male, 50% female",51,65,65,80,75,59,395,1,2,1,1,1,½,2,1,1,1,1,1,2,1,1,1,2,1
584,Vanilluxe,1,Vanilluxe,https://img.pokemondb.net/artwork/large/vanilluxe.jpg,Ice,,Snowstorm Pokémon,1.3 m (4′03″),57.5 kg (126.8 lbs),Ice Body | Snow Warning | Weak Armor,['Mineral'],"50% male, 50% female",71,95,85,110,95,79,535,1,2,1,1,1,½,2,1,1,1,1,1,2,1,1,1,2,1
585,Deerling,1,Deerling,https://img.pokemondb.net/artwork/large/deerling.jpg,Normal,Grass,Season Pokémon,0.6 m (2′00″),19.5 kg (43.0 lbs),Chlorophyll | Sap Sipper | Serene Grace,['Field'],"50% male, 50% female",60,60,50,40,50,75,335,1,2,½,½,½,2,2,2,½,2,1,2,1,0,1,1,1,1
586,Sawsbuck,1,Sawsbuck,https://img.pokemondb.net/artwork/large/sawsbuck.jpg,Normal,Grass,Season Pokémon,1.9 m (6′03″),92.5 kg (203.9 lbs),Chlorophyll | Sap Sipper | Serene Grace,['Field'],"50% male, 50% female",80,100,70,60,70,95,475,1,2,½,½,½,2,2,2,½,2,1,2,1,0,1,1,1,1
587,Emolga,1,Emolga,https://img.pokemondb.net/artwork/large/emolga.jpg,Electric,Flying,Sky Squirrel Pokémon,0.4 m (1′04″),5.0 kg (11.0 lbs),Static | Motor Drive,['Field'],"50% male, 50% female",55,75,60,75,60,103,428,1,1,1,1,½,2,½,1,0,½,1,½,2,1,1,1,½,1
588,Karrablast,1,Karrablast,https://img.pokemondb.net/artwork/large/karrablast.jpg,Bug,,Clamping Pokémon,0.5 m (1′08″),5.9 kg (13.0 lbs),Swarm | Shed Skin | No Guard,['Bug'],"50% male, 50% female",50,75,45,40,45,60,315,1,2,1,1,½,1,½,1,½,2,1,1,2,1,1,1,1,1
589,Escavalier,1,Escavalier,https://img.pokemondb.net/artwork/large/escavalier.jpg,Bug,Steel,Cavalry Pokémon,1.0 m (3′03″),33.0 kg (72.8 lbs),Swarm | Shell Armor | Overcoat,['Bug'],"50% male, 50% female",70,135,105,60,105,20,495,½,4,1,1,¼,½,1,0,1,1,½,½,1,1,½,1,½,½
590,Foongus,1,Foongus,https://img.pokemondb.net/artwork/large/foongus.jpg,Grass,Poison,Mushroom Pokémon,0.2 m (0′08″),1.0 kg (2.2 lbs),Effect Spore | Regenerator,['Grass'],"50% male, 50% female",69,55,45,55,55,15,294,1,2,½,½,¼,2,½,1,1,2,2,1,1,1,1,1,1,½
591,Amoonguss,1,Amoonguss,https://img.pokemondb.net/artwork/large/amoonguss.jpg,Grass,Poison,Mushroom Pokémon,0.6 m (2′00″),10.5 kg (23.1 lbs),Effect Spore | Regenerator,['Grass'],"50% male, 50% female",114,85,70,85,80,30,464,1,2,½,½,¼,2,½,1,1,2,2,1,1,1,1,1,1,½
592,Frillish,1,Frillish,https://img.pokemondb.net/artwork/large/frillish.jpg,Water,Ghost,Floating Pokémon,1.2 m (3′11″),33.0 kg (72.8 lbs),Water Absorb | Cursed Body | Damp,['Amorphous'],"50% male, 50% female",55,40,50,65,85,40,335,0,½,0,2,2,½,0,½,1,1,1,½,1,2,1,2,½,1
593,Jellicent,1,Jellicent,https://img.pokemondb.net/artwork/large/jellicent.jpg,Water,Ghost,Floating Pokémon,2.2 m (7′03″),135.0 kg (297.6 lbs),Water Absorb | Cursed Body | Damp,['Amorphous'],"50% male, 50% female",100,60,70,85,105,60,480,0,½,0,2,2,½,0,½,1,1,1,½,1,2,1,2,½,1
594,Alomomola,1,Alomomola,https://img.pokemondb.net/artwork/large/alomomola.jpg,Water,,Caring Pokémon,1.2 m (3′11″),31.6 kg (69.7 lbs),Healer | Hydration | Regenerator,"['Water 1', 'Water 2']","50% male, 50% female",165,75,80,40,45,65,470,1,½,½,2,2,½,1,1,1,1,1,1,1,1,1,1,½,1
595,Joltik,1,Joltik,https://img.pokemondb.net/artwork/large/joltik.jpg,Bug,Electric,Attaching Pokémon,0.1 m (0′04″),0.6 kg (1.3 lbs),Compound Eyes | Unnerve | Swarm,['Bug'],"50% male, 50% female",50,47,50,57,50,65,319,1,2,1,½,½,1,½,1,1,1,1,1,2,1,1,1,½,1
596,Galvantula,1,Galvantula,https://img.pokemondb.net/artwork/large/galvantula.jpg,Bug,Electric,EleSpider Pokémon,0.8 m (2′07″),14.3 kg (31.5 lbs),Compound Eyes | Unnerve | Swarm,['Bug'],"50% male, 50% female",70,77,60,97,60,108,472,1,2,1,½,½,1,½,1,1,1,1,1,2,1,1,1,½,1
597,Ferroseed,1,Ferroseed,https://img.pokemondb.net/artwork/large/ferroseed.jpg,Grass,Steel,Thorn Seed Pokémon,0.6 m (2′00″),18.8 kg (41.4 lbs),Iron Barbs,"['Grass', 'Mineral']","50% male, 50% female",44,50,91,24,86,10,305,½,4,½,½,¼,1,2,0,1,1,½,1,½,1,½,1,½,½
598,Ferrothorn,1,Ferrothorn,https://img.pokemondb.net/artwork/large/ferrothorn.jpg,Grass,Steel,Thorn Pod Pokémon,1.0 m (3′03″),110.0 kg (242.5 lbs),Iron Barbs | Anticipation,"['Grass', 'Mineral']","50% male, 50% female",74,94,131,54,116,20,489,½,4,½,½,¼,1,2,0,1,1,½,1,½,1,½,1,½,½
599,Klink,1,Klink,https://img.pokemondb.net/artwork/large/klink.jpg,Steel,,Gear Pokémon,0.3 m (1′00″),21.0 kg (46.3 lbs),Plus | Minus | Clear Body,['Mineral'],Genderless,40,55,70,45,60,30,300,½,2,1,1,½,½,2,0,2,½,½,½,½,1,½,1,½,½
600,Klang,1,Klang,https://img.pokemondb.net/artwork/large/klang.jpg,Steel,,Gear Pokémon,0.6 m (2′00″),51.0 kg (112.4 lbs),Plus | Minus | Clear Body,['Mineral'],Genderless,60,80,95,70,85,50,440,½,2,1,1,½,½,2,0,2,½,½,½,½,1,½,1,½,½
601,Klinklang,1,Klinklang,https://img.pokemondb.net/artwork/large/klinklang.jpg,Steel,,Gear Pokémon,0.6 m (2′00″),81.0 kg (178.6 lbs),Plus | Minus | Clear Body,['Mineral'],Genderless,60,100,115,70,85,90,520,½,2,1,1,½,½,2,0,2,½,½,½,½,1,½,1,½,½
602,Tynamo,1,Tynamo,https://img.pokemondb.net/artwork/large/tynamo.jpg,Electric,,EleFish Pokémon,0.2 m (0′08″),0.3 kg (0.7 lbs),Levitate,['Amorphous'],"50% male, 50% female",35,55,40,45,40,60,275,1,1,1,½,1,1,1,1,0,½,1,1,1,1,1,1,½,1
603,Eelektrik,1,Eelektrik,https://img.pokemondb.net/artwork/large/eelektrik.jpg,Electric,,EleFish Pokémon,1.2 m (3′11″),22.0 kg (48.5 lbs),Levitate,['Amorphous'],"50% male, 50% female",65,85,70,75,70,40,405,1,1,1,½,1,1,1,1,0,½,1,1,1,1,1,1,½,1
604,Eelektross,1,Eelektross,https://img.pokemondb.net/artwork/large/eelektross.jpg,Electric,,EleFish Pokémon,2.1 m (6′11″),80.5 kg (177.5 lbs),Levitate,['Amorphous'],"50% male, 50% female",85,115,80,105,80,50,515,1,1,1,½,1,1,1,1,0,½,1,1,1,1,1,1,½,1
605,Elgyem,1,Elgyem,https://img.pokemondb.net/artwork/large/elgyem.jpg,Psychic,,Cerebral Pokémon,0.5 m (1′08″),9.0 kg (19.8 lbs),Telepathy | Synchronize | Analytic,['Human-Like'],"50% male, 50% female",55,55,55,85,55,30,335,1,1,1,1,1,1,½,1,1,1,½,2,1,2,1,2,1,1
606,Beheeyem,1,Beheeyem,https://img.pokemondb.net/artwork/large/beheeyem.jpg,Psychic,,Cerebral Pokémon,1.0 m (3′03″),34.5 kg (76.1 lbs),Telepathy | Synchronize | Analytic,['Human-Like'],"50% male, 50% female",75,75,75,125,95,40,485,1,1,1,1,1,1,½,1,1,1,½,2,1,2,1,2,1,1
607,Litwick,1,Litwick,https://img.pokemondb.net/artwork/large/litwick.jpg,Ghost,Fire,Candle Pokémon,0.3 m (1′00″),3.1 kg (6.8 lbs),Flash Fire | Flame Body | Infiltrator,['Amorphous'],"50% male, 50% female",50,30,55,65,55,20,275,0,0,2,1,½,½,0,½,2,1,1,¼,2,2,1,2,½,½
608,Lampent,1,Lampent,https://img.pokemondb.net/artwork/large/lampent.jpg,Ghost,Fire,Lamp Pokémon,0.6 m (2′00″),13.0 kg (28.7 lbs),Flash Fire | Flame Body | Infiltrator,['Amorphous'],"50% male, 50% female",60,40,60,95,60,55,370,0,0,2,1,½,½,0,½,2,1,1,¼,2,2,1,2,½,½
609,Chandelure,1,Chandelure,https://img.pokemondb.net/artwork/large/chandelure.jpg,Ghost,Fire,Luring Pokémon,1.0 m (3′03″),34.3 kg (75.6 lbs),Flash Fire | Flame Body | Infiltrator,['Amorphous'],"50% male, 50% female",60,55,90,145,90,80,520,0,0,2,1,½,½,0,½,2,1,1,¼,2,2,1,2,½,½
610,Axew,1,Axew,https://img.pokemondb.net/artwork/large/axew.jpg,Dragon,,Tusk Pokémon,0.6 m (2′00″),18.0 kg (39.7 lbs),Rivalry | Mold Breaker | Unnerve,"['Dragon', 'Monster']","50% male, 50% female",46,87,60,30,40,57,320,1,½,½,½,½,2,1,1,1,1,1,1,1,1,2,1,1,2
611,Fraxure,1,Fraxure,https://img.pokemondb.net/artwork/large/fraxure.jpg,Dragon,,Axe Jaw Pokémon,1.0 m (3′03″),36.0 kg (79.4 lbs),Rivalry | Mold Breaker | Unnerve,"['Dragon', 'Monster']","50% male, 50% female",66,117,70,40,50,67,410,1,½,½,½,½,2,1,1,1,1,1,1,1,1,2,1,1,2
612,Haxorus,1,Haxorus,https://img.pokemondb.net/artwork/large/haxorus.jpg,Dragon,,Axe Jaw Pokémon,1.8 m (5′11″),105.5 kg (232.6 lbs),Rivalry | Mold Breaker | Unnerve,"['Dragon', 'Monster']","50% male, 50% female",76,147,90,60,70,97,540,1,½,½,½,½,2,1,1,1,1,1,1,1,1,2,1,1,2
613,Cubchoo,1,Cubchoo,https://img.pokemondb.net/artwork/large/cubchoo.jpg,Ice,,Chill Pokémon,0.5 m (1′08″),8.5 kg (18.7 lbs),Snow Cloak | Slush Rush | Rattled,['Field'],"50% male, 50% female",55,70,40,60,40,40,305,1,2,1,1,1,½,2,1,1,1,1,1,2,1,1,1,2,1
614,Beartic,1,Beartic,https://img.pokemondb.net/artwork/large/beartic.jpg,Ice,,Freezing Pokémon,2.6 m (8′06″),260.0 kg (573.2 lbs),Snow Cloak | Slush Rush | Swift Swim,['Field'],"50% male, 50% female",95,130,80,70,80,50,505,1,2,1,1,1,½,2,1,1,1,1,1,2,1,1,1,2,1
615,Cryogonal,1,Cryogonal,https://img.pokemondb.net/artwork/large/cryogonal.jpg,Ice,,Crystallizing Pokémon,1.1 m (3′07″),148.0 kg (326.3 lbs),Levitate,['Mineral'],Genderless,80,50,50,95,135,105,515,1,2,1,1,1,½,2,1,0,1,1,1,2,1,1,1,2,1
616,Shelmet,1,Shelmet,https://img.pokemondb.net/artwork/large/shelmet.jpg,Bug,,Snail Pokémon,0.4 m (1′04″),7.7 kg (17.0 lbs),Hydration | Shell Armor | Overcoat,['Bug'],"50% male, 50% female",50,40,85,40,65,25,305,1,2,1,1,½,1,½,1,½,2,1,1,2,1,1,1,1,1
617,Accelgor,1,Accelgor,https://img.pokemondb.net/artwork/large/accelgor.jpg,Bug,,Shell Out Pokémon,0.8 m (2′07″),25.3 kg (55.8 lbs),Hydration | Sticky Hold | Unburden,['Bug'],"50% male, 50% female",80,70,40,100,60,145,495,1,2,1,1,½,1,½,1,½,2,1,1,2,1,1,1,1,1
618,Stunfisk,2,Stunfisk,https://img.pokemondb.net/artwork/large/stunfisk.jpg,Ground,Electric,Trap Pokémon,0.7 m (2′04″),11.0 kg (24.3 lbs),Static | Limber | Sand Veil,"['Amorphous', 'Water 1']","50% male, 50% female",109,66,84,81,99,32,471,1,1,2,0,2,2,1,½,2,½,1,1,½,1,1,1,½,1
618,Stunfisk,2,Galarian Stunfisk,https://img.pokemondb.net/artwork/large/stunfisk-galarian.jpg,Ground,Steel,Trap Pokémon,0.7 m (2′04″),20.5 kg (45.2 lbs),Mimicry,"['Amorphous', 'Water 1']","50% male, 50% female",109,81,99,66,84,32,471,½,2,2,0,1,1,2,0,2,½,½,½,¼,1,½,1,½,½
619,Mienfoo,1,Mienfoo,https://img.pokemondb.net/artwork/large/mienfoo.jpg,Fighting,,Martial Arts Pokémon,0.9 m (2′11″),20.0 kg (44.1 lbs),Inner Focus | Regenerator | Reckless,"['Field', 'Human-Like']","50% male, 50% female",45,85,50,55,50,65,350,1,1,1,1,1,1,1,1,1,2,2,½,½,1,1,½,1,2
620,Mienshao,1,Mienshao,https://img.pokemondb.net/artwork/large/mienshao.jpg,Fighting,,Martial Arts Pokémon,1.4 m (4′07″),35.5 kg (78.3 lbs),Inner Focus | Regenerator | Reckless,"['Field', 'Human-Like']","50% male, 50% female",65,125,60,95,60,105,510,1,1,1,1,1,1,1,1,1,2,2,½,½,1,1,½,1,2
621,Druddigon,1,Druddigon,https://img.pokemondb.net/artwork/large/druddigon.jpg,Dragon,,Cave Pokémon,1.6 m (5′03″),139.0 kg (306.4 lbs),Rough Skin | Sheer Force | Mold Breaker,"['Dragon', 'Monster']","50% male, 50% female",77,120,90,60,90,48,485,1,½,½,½,½,2,1,1,1,1,1,1,1,1,2,1,1,2
622,Golett,1,Golett,https://img.pokemondb.net/artwork/large/golett.jpg,Ground,Ghost,Automaton Pokémon,1.0 m (3′03″),92.0 kg (202.8 lbs),Iron Fist | Klutz | No Guard,['Mineral'],Genderless,59,74,50,35,50,35,303,0,1,2,0,2,2,0,¼,1,1,1,½,½,2,1,2,1,1
623,Golurk,1,Golurk,https://img.pokemondb.net/artwork/large/golurk.jpg,Ground,Ghost,Automaton Pokémon,2.8 m (9′02″),330.0 kg (727.5 lbs),Iron Fist | Klutz | No Guard,['Mineral'],Genderless,89,124,80,55,80,55,483,0,1,2,0,2,2,0,¼,1,1,1,½,½,2,1,2,1,1
624,Pawniard,1,Pawniard,https://img.pokemondb.net/artwork/large/pawniard.jpg,Dark,Steel,Sharp Blade Pokémon,0.5 m (1′08″),10.2 kg (22.5 lbs),Defiant | Inner Focus | Pressure,['Human-Like'],"50% male, 50% female",45,85,70,40,40,60,340,½,2,1,1,½,½,4,0,2,½,0,1,½,½,½,½,½,1
625,Bisharp,1,Bisharp,https://img.pokemondb.net/artwork/large/bisharp.jpg,Dark,Steel,Sword Blade Pokémon,1.6 m (5′03″),70.0 kg (154.3 lbs),Defiant | Inner Focus | Pressure,['Human-Like'],"50% male, 50% female",65,125,100,60,70,70,490,½,2,1,1,½,½,4,0,2,½,0,1,½,½,½,½,½,1
626,Bouffalant,1,Bouffalant,https://img.pokemondb.net/artwork/large/bouffalant.jpg,Normal,,Bash Buffalo Pokémon,1.6 m (5′03″),94.6 kg (208.6 lbs),Reckless | Sap Sipper | Soundproof,['Field'],"50% male, 50% female",95,110,95,40,95,55,490,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
627,Rufflet,1,Rufflet,https://img.pokemondb.net/artwork/large/rufflet.jpg,Normal,Flying,Eaglet Pokémon,0.5 m (1′08″),10.5 kg (23.1 lbs),Keen Eye | Sheer Force | Hustle,['Flying'],"100% male, 0% female",70,83,50,37,50,60,350,1,1,1,2,½,2,1,1,0,1,1,½,2,0,1,1,1,1
628,Braviary,2,Braviary,https://img.pokemondb.net/artwork/large/braviary.jpg,Normal,Flying,Valiant Pokémon,1.5 m (4′11″),41.0 kg (90.4 lbs),Keen Eye | Sheer Force | Defiant,['Flying'],"100% male, 0% female",100,123,75,57,75,80,510,1,1,1,2,½,2,1,1,0,1,1,½,2,0,1,1,1,1
628,Braviary,2,Hisuian Braviary,https://img.pokemondb.net/artwork/large/braviary-hisuian.jpg,Psychic,Flying,Battle Cry Pokémon,1.7 m (5′07″),43.4 kg (95.7 lbs),Keen Eye | Sheer Force | Tinted Lens,['Flying'],"100% male, 0% female",110,83,70,112,70,65,510,1,1,1,2,½,2,¼,1,0,1,½,1,2,2,1,2,1,1
629,Vullaby,1,Vullaby,https://img.pokemondb.net/artwork/large/vullaby.jpg,Dark,Flying,Diapered Pokémon,0.5 m (1′08″),9.0 kg (19.8 lbs),Big Pecks | Overcoat | Weak Armor,['Flying'],"0% male, 100% female",70,55,75,45,65,60,370,1,1,1,2,½,2,1,1,0,1,0,1,2,½,1,½,1,2
630,Mandibuzz,1,Mandibuzz,https://img.pokemondb.net/artwork/large/mandibuzz.jpg,Dark,Flying,Bone Vulture Pokémon,1.2 m (3′11″),39.5 kg (87.1 lbs),Big Pecks | Overcoat | Weak Armor,['Flying'],"0% male, 100% female",110,65,105,55,95,80,510,1,1,1,2,½,2,1,1,0,1,0,1,2,½,1,½,1,2
631,Heatmor,1,Heatmor,https://img.pokemondb.net/artwork/large/heatmor.jpg,Fire,,Anteater Pokémon,1.4 m (4′07″),58.0 kg (127.9 lbs),Gluttony | Flash Fire | White Smoke,['Field'],"50% male, 50% female",85,97,66,105,66,65,484,1,½,2,1,½,½,1,1,2,1,1,½,2,1,1,1,½,½
632,Durant,1,Durant,https://img.pokemondb.net/artwork/large/durant.jpg,Bug,Steel,Iron Ant Pokémon,0.3 m (1′00″),33.0 kg (72.8 lbs),Swarm | Hustle | Truant,['Bug'],"50% male, 50% female",58,109,112,48,48,109,484,½,4,1,1,¼,½,1,0,1,1,½,½,1,1,½,1,½,½
633,Deino,1,Deino,https://img.pokemondb.net/artwork/large/deino.jpg,Dark,Dragon,Irate Pokémon,0.8 m (2′07″),17.3 kg (38.1 lbs),Hustle,['Dragon'],"50% male, 50% female",52,65,50,45,50,38,300,1,½,½,½,½,2,2,1,1,1,0,2,1,½,2,½,1,4
634,Zweilous,1,Zweilous,https://img.pokemondb.net/artwork/large/zweilous.jpg,Dark,Dragon,Hostile Pokémon,1.4 m (4′07″),50.0 kg (110.2 lbs),Hustle,['Dragon'],"50% male, 50% female",72,85,70,65,70,58,420,1,½,½,½,½,2,2,1,1,1,0,2,1,½,2,½,1,4
635,Hydreigon,1,Hydreigon,https://img.pokemondb.net/artwork/large/hydreigon.jpg,Dark,Dragon,Brutal Pokémon,1.8 m (5′11″),160.0 kg (352.7 lbs),Levitate,['Dragon'],"50% male, 50% female",92,105,90,125,90,98,600,1,½,½,½,½,2,2,1,0,1,0,2,1,½,2,½,1,4
636,Larvesta,1,Larvesta,https://img.pokemondb.net/artwork/large/larvesta.jpg,Bug,Fire,Torch Pokémon,1.1 m (3′07″),28.8 kg (63.5 lbs),Flame Body | Swarm,['Bug'],"50% male, 50% female",55,85,55,50,55,60,360,1,1,2,1,¼,½,½,1,1,2,1,½,4,1,1,1,½,½
637,Volcarona,1,Volcarona,https://img.pokemondb.net/artwork/large/volcarona.jpg,Bug,Fire,Sun Pokémon,1.6 m (5′03″),46.0 kg (101.4 lbs),Flame Body | Swarm,['Bug'],"50% male, 50% female",85,60,65,135,105,100,550,1,1,2,1,¼,½,½,1,1,2,1,½,4,1,1,1,½,½
638,Cobalion,1,Cobalion,https://img.pokemondb.net/artwork/large/cobalion.jpg,Steel,Fighting,Iron Will Pokémon,2.1 m (6′11″),250.0 kg (551.2 lbs),Justified,['Undiscovered'],Genderless,91,90,129,90,72,108,580,½,2,1,1,½,½,2,0,2,1,1,¼,¼,1,½,½,½,1
639,Terrakion,1,Terrakion,https://img.pokemondb.net/artwork/large/terrakion.jpg,Rock,Fighting,Cavern Pokémon,1.9 m (6′03″),260.0 kg (573.2 lbs),Justified,['Undiscovered'],Genderless,91,129,90,72,90,108,580,½,½,2,1,2,1,2,½,2,1,2,½,½,1,1,½,2,2
640,Virizion,1,Virizion,https://img.pokemondb.net/artwork/large/virizion.jpg,Grass,Fighting,Grassland Pokémon,2.0 m (6′07″),200.0 kg (440.9 lbs),Justified,['Undiscovered'],Genderless,91,90,72,90,129,108,580,1,2,½,½,½,2,1,2,½,4,2,1,½,1,1,½,1,2
641,Tornadus,2,Incarnate Forme,https://img.pokemondb.net/artwork/large/tornadus-incarnate.jpg,Flying,,Cyclone Pokémon,1.5 m (4′11″),63.0 kg (138.9 lbs),Prankster | Defiant,['Undiscovered'],"100% male, 0% female",79,115,70,125,80,111,580,1,1,1,2,½,2,½,1,0,1,1,½,2,1,1,1,1,1
641,Tornadus,2,Therian Forme,https://img.pokemondb.net/artwork/large/tornadus-therian.jpg,Flying,,Cyclone Pokémon,1.4 m (4′07″),63.0 kg (138.9 lbs),Regenerator,['Undiscovered'],"100% male, 0% female",79,100,80,110,90,121,580,1,1,1,2,½,2,½,1,0,1,1,½,2,1,1,1,1,1
642,Thundurus,2,Incarnate Forme,https://img.pokemondb.net/artwork/large/thundurus-incarnate.jpg,Electric,Flying,Bolt Strike Pokémon,1.5 m (4′11″),61.0 kg (134.5 lbs),Prankster | Defiant,['Undiscovered'],"100% male, 0% female",79,115,70,125,80,111,580,1,1,1,1,½,2,½,1,0,½,1,½,2,1,1,1,½,1
642,Thundurus,2,Therian Forme,https://img.pokemondb.net/artwork/large/thundurus-therian.jpg,Electric,Flying,Bolt Strike Pokémon,3.0 m (9′10″),61.0 kg (134.5 lbs),Volt Absorb,['Undiscovered'],"100% male, 0% female",79,105,70,145,80,101,580,1,1,1,0,½,2,½,1,0,½,1,½,2,1,1,1,½,1
643,Reshiram,1,Reshiram,https://img.pokemondb.net/artwork/large/reshiram.jpg,Dragon,Fire,Vast White Pokémon,3.2 m (10′06″),330.0 kg (727.5 lbs),Turboblaze,['Undiscovered'],Genderless,100,120,100,150,120,90,680,1,¼,1,½,¼,1,1,1,2,1,1,½,2,1,2,1,½,1
644,Zekrom,1,Zekrom,https://img.pokemondb.net/artwork/large/zekrom.jpg,Dragon,Electric,Deep Black Pokémon,2.9 m (9′06″),345.0 kg (760.6 lbs),Teravolt,['Undiscovered'],Genderless,100,150,120,120,100,90,680,1,½,½,¼,½,2,1,1,2,½,1,1,1,1,2,1,½,2
